,A,AA,AAPL,ABC,ABT,ACE,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AKAM,ALL,ALTR,ALXN,AMAT,AMD,AMGN,AMP,AMT,AMZN,AN,ANF,ANR,AON,APA,APC,APD,APH,APOL,ARG,ATI,AVB,AVP,AVY,AXP,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BCR,BDX,BEAM,BEN,BF.B,BHI,BIG,BIIB,BK,BLK,BLL,BMC,BMS,BMY,BRCM,BRK.B,BSX,BTU,BWA,BXP,C,CA,CAG,CAH,CAM,CAT,CB,CBE,CBG,CBS,CCE,CCI,CCL,CELG,CERN,CF,CFN,CHK,CHRW,CI,CINF,CL,CLF,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNP,CNX,COF,COG,COH,COL,COP,COST,COV,CPB,CRM,CSC,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVC,CVH,CVS,CVX,D,DD,DE,DELL,DF,DFS,DGX,DHI,DHR,DIS,DISCA,DLTR,DNB,DNR,DO,DOV,DOW,DPS,DRI,DTE,DTV,DUK,DV,DVA,DVN,EA,EBAY,ECL,ED,EFX,EIX,EL,EMC,EMN,EMR,EOG,EQR,EQT,ESRX,ESV,ETFC,ETN,ETR,EW,EXC,EXPD,EXPE,F,FAST,FCX,FDO,FDX,FE,FFIV,FHN,FII,FIS,FISV,FITB,FLIR,FLR,FLS,FMC,FOSL,FRX,FSLR,FTI,FTR,GAS,GCI,GD,GE,GILD,GIS,GLW,GME,GNW,GOOG,GPC,GPS,GS,GT,GWW,HAL,HAR,HAS,HBAN,HCBK,HCN,HCP,HD,HES,HIG,HNZ,HOG,HON,HOT,HP,HPQ,HRB,HRL,HRS,HSP,HST,HSY,HUM,IBM,ICE,IFF,IGT,INTC,INTU,IP,IPG,IR,IRM,ISRG,ITW,IVZ,JBL,JCI,JCP,JDSU,JEC,JNJ,JNPR,JOY,JPM,JWN,K,KEY,KFT,KIM,KLAC,KMB,KMI,KMX,KO,KR,KSS,L,LEG,LEN,LH,LIFE,LLL,LLTC,LLY,LM,LMT,LNC,LO,LOW,LRCX,LSI,LTD,LUK,LUV,LXK,LYB,M,MA,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDT,MET,MHP,MJN,MKC,MMC,MMM,MNST,MO,MOLX,MON,MOS,MPC,MRK,MRO,MS,MSFT,MSI,MTB,MU,MUR,MWV,MYL,NBL,NBR,NDAQ,NE,NEE,NEM,NFLX,NFX,NI,NKE,NOC,NOV,NRG,NSC,NTAP,NTRS,NU,NUE,NVDA,NWL,NWSA,NYX,OI,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PBI,PCAR,PCG,PCL,PCLN,PCP,PCS,PDCO,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKI,PLD,PLL,PM,PNC,PNW,POM,PPG,PPL,PRGO,PRU,PSA,PSX,PWR,PX,PXD,QCOM,QEP,R,RAI,RDC,RF,RHI,RHT,RL,ROK,ROP,ROST,RRC,RRD,RSG,RTN,S,SAI,SBUX,SCG,SCHW,SE,SEE,SHLD,SHW,SIAL,SJM,SLB,SLM,SNA,SNDK,SNI,SO,SPG,SPLS,SRCL,SRE,STI,STJ,STT,STX,STZ,SUN,SWK,SWN,SWY,SYK,SYMC,SYY,T,TAP,TDC,TE,TEG,TEL,TER,TGT,THC,TIE,TIF,TJX,TMK,TMO,TRIP,TROW,TRV,TSN,TSO,TSS,TWC,TWX,TXN,TXT,TYC,UNH,UNM,UNP,UPS,URBN,USB,UTX,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSN,VTR,VZ,WAG,WAT,WDC,WEC,WFC,WFM,WHR,WIN,WLP,WM,WMB,WMT,WPI,WPO,WPX,WU,WY,WYN,WYNN,X,XEL,XL,XLNX,XOM,XRAY,XRX,XYL,YHOO,YUM,ZION,ZMH,SPY
2008-01-16 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-17 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-18 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-22 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-23 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-24 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-25 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-28 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-29 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-30 16:00:00,-0.548303764376,0.448860464835,-1.35662696697,1.02150366771,-1.01984081763,-1.32811365353,0.06761121071,-0.608956591173,0.0292617614528,-0.28435227993,-0.721828098695,-0.908340290904,-1.43776161821,-1.40852165466,-0.787533388336,-1.22953528372,-1.24538913488,-0.484287988752,-0.706782810862,1.41239531882,-0.445430366159,0.122454922083,-2.03794345802,0.237657695127,-0.865349183381,1.0547473847,1.37480145635,0.390591255361,0.509137313375,-0.440988424049,-1.20922709914,1.40197414446,0.85348654428,1.14470931269,-1.34648068769,-0.907131060497,-0.635696189833,-0.390846921592,-0.715166532789,-0.277356130413,0.206989101735,-0.411388020143,1.05624390541,-1.44236831629,1.28193176344,0.272807719578,1.13226469274,0.703858167657,1.78466733071,-0.677405876815,1.44626777727,1.56321797451,0.448395765048,0.455738893009,-1.40882453889,-0.637511920388,0.0827010106176,-1.48361928546,-1.9670075712,1.38153178131,0.82339801763,-0.5809055263,1.10034880925,1.65456612114,-0.254527701702,1.21210315761,-1.16111240372,-0.864373225668,0.991737273047,0.551889864099,0.0528134641066,,0.193523687915,0.429288339949,-0.266454999766,-0.984733173934,0.0426021960029,-1.30146171845,0.863613683588,-0.156777356146,-0.784267823642,0.202800825721,0.646107236535,-1.58673413647,-0.616330157412,0.581280789208,0.657669291841,-0.85743260835,-0.529967623571,,-0.837535932575,2.43928532498,-1.18374842402,1.03540331663,-1.51310523621,1.08983916065,-1.12232149367,1.10789563575,0.75889363797,-0.366259063139,-1.07367799344,-0.348051533473,-1.22049599747,-0.869931636862,0.835665130738,1.87139450858,-1.05590552376,1.13769970674,-0.617956160616,-0.0877500467612,0.0284396320291,-0.950342777512,-0.779962098799,-1.65587745801,-0.157874757925,-0.837625963053,1.75355175436,0.321523738664,-0.250524470901,-0.143895743973,-0.20715813139,0.0952211857852,-1.41557743744,-0.953292749518,-0.860365764896,-1.02302440266,0.272324708604,-0.0938048024551,-0.639668131668,0.90208030989,1.64451672773,-0.90873708302,1.39469336829,-1.26166043998,-0.393403435092,-1.27910029212,1.01306780377,1.43269428989,-0.86857641469,-0.946281358294,0.895754935102,0.97751008144,inf,1.08454637851,-1.15887062964,0.801234370602,-1.22236857272,-0.420819976347,-1.14914860813,-0.34255030683,-1.18532448735,-1.33379140837,-0.760910416232,-1.36509501958,2.01429381929,-0.758900920309,0.163456719555,-1.36474467002,1.33203441805,-0.291352748931,-0.298268459913,1.00731445916,0.265836647922,-0.658850010143,-1.17221001385,2.37640550524,-0.912830195348,-1.46700942343,1.25387732952,-1.32622357214,1.57301144095,-1.05468431079,1.73145277735,1.15635261689,-0.513383901841,1.25734053356,1.74438556856,-1.19497381213,0.267977655057,1.40991561564,0.297048429903,1.60177776354,-0.623965883744,1.6860122328,-0.970111848177,-0.991638437011,-1.33768537284,-0.488064578021,-0.575824264146,0.946675634395,-0.655403318714,-1.34724209343,-0.342170256804,-0.649103830592,1.5186816159,-0.165660641672,-0.165699336073,-1.13137615651,-0.780712918688,1.96717504739,-1.09872959403,0.0444431911191,-1.43724116964,0.563785095048,0.00151550333337,0.483185304151,0.533427690448,-0.21409405611,-0.832470852917,-0.475359941365,1.08821508229,0.307637362919,1.33237658242,-0.117786499823,-0.914481956874,1.34735472977,-0.0298411160583,-0.801916339163,-1.39377924849,-0.69646139464,0.47507384559,0.999422458729,-0.144600427463,-0.665443003651,1.33179939687,-0.774361382931,-0.577428195439,-0.95067582718,-0.082406000424,-0.718188872454,-0.68965614019,1.06801663751,-1.09044582426,-2.7047621597,-0.0120060534344,-0.428253882058,0.081738009887,0.810945845208,1.96874254881,-0.448495853637,0.238932207439,-1.64062349087,0.242881863937,-0.351791203506,-1.08581528298,0.853464158197,1.37620653868,-0.668743097339,-1.11581039154,-1.76156488735,-0.544918984184,0.322546500789,1.96695129771,1.37048547263,-0.546604356222,1.45982167113,-1.68799646413,0.828276463446,-0.820855962063,-1.05562816943,,1.34915529773,-1.56514033631,-1.153248505,0.859487941748,-0.67336439682,1.77987276058,1.53705061152,-0.864537218413,-1.36759855468,1.32084474798,-0.699006117122,-1.11995650004,0.645405981864,0.268295111669,0.0259168387134,,1.28150524194,-0.742640204229,1.92848692652,1.41501219612,-0.195182072717,-0.0600414112539,2.22730899555,,1.80735973339,-0.115181198179,1.04222750903,1.52424189592,1.15232761108,-1.31852734993,2.28405702169,-0.550885554942,0.0846175280598,-1.33722652022,-0.388340641056,0.669664378939,-inf,-1.66780757021,0.737426918866,-0.0229143031673,-2.63036799071,0.0605964685785,-0.551593572659,-0.335281846032,-0.366493097687,,-1.77440809374,-0.491479092136,0.0517486958372,-1.32312672036,-1.07181587853,1.66250284398,1.36974425603,-0.1515072423,-0.514580521601,0.479048149076,-0.751002996286,-0.0277908080893,0.295114774796,-1.25021691109,-0.95039370474,1.36810947182,-0.24490753058,-0.293459989871,0.248049150319,0.0159405527233,1.72317826846,-0.598758353937,-0.703930186587,1.65532970225,0.419921160915,0.0883911307326,-1.95056194793,1.45204524251,-0.559291184268,1.13105536359,-0.771162063696,-0.327921928278,-0.269447438514,-0.331028076543,-0.000450826184775,-1.17442693177,0.270703108136,-0.466942985418,-0.50070059653,-0.693197962533,0.620074599928,-0.723005911258,-1.32199091395,-0.295180786185,0.612655362317,-0.683675533086,-0.346482109457,-1.5560690455,,-1.61112048646,-0.196728737672,-1.18583454369,-1.26165222155,-0.266327334168,0.0210398948862,1.42708142146,-0.346411357253,-1.29296283696,-0.291585566586,-inf,0.884995681343,-1.86606762489,-1.24040921015,-0.22577966864,-1.06539206857,-1.34773477816,-0.902161240448,0.889727644036,,-0.21173000521,-0.514626988552,-0.61500648741,1.14177780032,,1.38637421338,-0.786938182791,-0.932476523,1.64298089779,3.18783439355,-0.896981690729,1.00090683956,-0.404767165387,0.233589991097,1.416302208,0.732678574301,-0.104159986357,0.112561458979,1.32237417388,-0.56633027554,-1.02565654479,-0.201214768425,-1.37202839226,-1.09298937153,-1.34356303269,1.88273699948,1.05534693166,0.427229621387,-1.37326084657,-0.554381231613,-1.33806042538,0.91809746938,0.524597220352,-1.35279077638,-inf,-1.28891579646,0.973902021972,1.19295845399,-0.0838574001814,-1.2636677575,1.68347302119,-1.23418680949,-0.123291594297,-1.00875262589,-0.816905752623,-0.0466928078017,1.73719094155,-0.250921218384,-1.57736972143,-1.01118953239,1.84766132332,-0.842157776499,-0.409402909716,-1.28937858587,-1.20347544926,-0.715280580339,-1.31072183355,-0.0888255026636,1.98484406895,0.798609657739,-0.97516272121,-0.522193665844,-0.591471954388,1.31123109625,-0.083540085018,-1.16660103427,,-0.337373619914,-0.592399044867,0.152154917913,0.128653628831,-0.0973758622673,-0.473146997496,-0.724005637539,0.848719801767,-0.691262021335,1.36929322798,-1.43819793133,0.459840819296,0.870283738189,1.71764180822,1.38676214026,1.5023875193,0.254472709452,-inf,0.248249108341,1.36431325407,-0.827095970298,0.146116128138,1.19094180134,0.972015521647,-0.421986065348,0.359683477173,-1.16042485895,-0.028553015308,-1.20351077663,0.77754766074,-1.12288309915,1.92900752547,1.10603794203,1.56936016399,-0.55180567473,-1.04795814052,0.417995597962,-0.864873205447,1.17831940984,-1.29046248582,-1.35052807372,,-0.62878644838,0.161666138649,0.802643357195,1.03559844108,-0.860239504437,-1.07115609786,-0.737204118129,1.38514155289,-0.748757248257,-1.54181633006,1.13275623813,,-2.02578495635,-0.73218884756,2.30368457905,2.83606511699,-0.66666782125
